Step Id,Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,2,2,781,3,UpdateModelParam_static_bin,Data,dynamic,AI_VECTOR_CORE,1784811986601087.105	,5.140,0,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.624,8324,0.986,0.213,2.509,0.543,0.779,0.169,0.17,0.037,0.156,0.000
0,2,2,0,6,GatherV2,GatherV2,static,AI_VECTOR_CORE,1784811986601182.145	,4.660,90.110000,8,0,NO,"""103424,1024;8,1;1""",FLOAT16;INT64;INT64,ND;ND;ND,"""8,1,1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.369,48514,0.049,0.015,0.595,0.177,1.13,0.336,0.51,0.151,0.187,0.000
0,2,2,1,6,RmsNorm,RmsNorm,static,AI_VECTOR_CORE,1784811986601186.845	,7.840,0.000000,8,0,NO,"""8,1,1024;1024""",FLOAT16;FLOAT16,ND;ND,"""8,1,1024;8,1,1""",FLOAT16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.908,99472,0.794,0.115,2.922,0.423,0.684,0.099,0.388,0.056,0.165,0.000
0,2,2,2,6,MatMul,MatMul,static,AI_CORE,1784811986601194.705	,11.480,0.160000,23,0,NO,"""8,1024;2560,1024""",FLOAT16;FLOAT16,ND;ND,"""8,2560""",FLOAT16,ND,N/A,8.477,350958,0.648,0.076,1.336,0.158,1.251,0.148,3.999,0.472,0.565,0.067,0.056,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.767
0,2,2,3,6,SplitV_2,SplitVD,static,AI_VECTOR_CORE,1784811986601206.205	,2.000,0.020000,1,0,NO,"""8,1,2560""",FLOAT16,ND,"""8,1,2048;8,1,256;8,1,256""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.462,2632,0.008,0.005,0.339,0.232,0.266,0.182,0.467,0.319,0.286,0.000
0,2,2,4,6,Add,Add,static,AI_VECTOR_CORE,1784811986601208.225	,2.200,0.000000,1,0,NO,"""8,1;8,1""",INT64;INT64,NCHW;NCHW,"""8,1""",INT64,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.667,3000,0.174,0.105,0.341,0.204,0.538,0.323,0.096,0.058,0.205,0.000
0,2,2,5,6,BroadcastTo,BroadcastTo,static,AI_VECTOR_CORE,1784811986601210.465	,1.500,0.050000,1,0,NO,"""1,8,1;3""",INT64;INT64,NCHW;NCHW,"""3,8,1""",INT64,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964,1736,0.018,0.018,0.296,0.306,0.082,0.085,0.147,0.152,0.238,0.000
0,2,2,6,6,Cast_1,Cast,static,AI_VECTOR_CORE,1784811986601211.985	,1.580,0.000000,1,0,NO,"""3,8,1,1""",INT64,NCHW,"""3,8,1,1""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.022,1840,0.018,0.018,0.302,0.296,0.132,0.129,0.133,0.13,0.263,0.000
0,2,2,7,6,Scatter_1,Scatter,static,AI_VECTOR_CORE,1784811986601213.585	,4.680,0.000000,16,0,NO,"""8,2,1024,128;8;8,2,1,128""",FLOAT16;INT64;FLOAT16,NCHW;NCHW;NCHW,"""8,2,1024,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.018,86907,0.008,0.003,0.74,0.245,0.63,0.209,0.288,0.095,0.196,0.000
0,2,2,8,6,BroadcastTo_1,BroadcastTo,static,AI_VECTOR_CORE,1784811986601218.285	,7.700,0.070000,48,0,NO,"""1,1,64,1;4""",FLOAT;INT64,NCHW;NCHW,"""3,8,64,1""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.307,372108,0.008,0.002,0.682,0.158,0.185,0.043,0.119,0.028,0.268,0.000
