Step Id,Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
,6,17,266,37,ApplyRotaryPosEmb_17,ApplyRotaryPosEmb,static,AI_VECTOR_CORE,1788656585816243.320	,2.860,0,4,0,NO,"""4,1,16,128;4,1,2,128;4,1,1,128;4,1,1,128""",FLOAT16;FLOAT16;FLOAT16;FLOAT16,NCHW;NCHW;NCHW;NCHW,"""4,1,16,128;4,1,2,128""",FLOAT16;FLOAT16,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.193,22993,0.16,0.05,1.272,0.398,0.143,0.045,0.141,0.044,0.091,0.000
,6,17,267,37,Scatter_34,Scatter,static,AI_VECTOR_CORE,1788656585816246.200	,1.440,0.140000,8,0,NO,"""4,2,4096,128;4;4,2,1,128""",FLOAT16;INT64;FLOAT16,NCHW;NCHW;NCHW,"""4,2,4096,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775,11163,0.008,0.01,0.29,0.375,0.107,0.139,0.271,0.35,0.066,0.000
,6,17,269,37,Scatter_35,Scatter,static,AI_VECTOR_CORE,1788656585816247.700	,1.800,0.060000,8,0,NO,"""4,2,4096,128;4;4,2,1,128""",FLOAT16;INT64;FLOAT16,NCHW;NCHW;NCHW,"""4,2,4096,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893,12865,0.008,0.009,0.136,0.152,0.107,0.12,0.213,0.238,0.177,0.000
,6,17,271,37,IncreFlashAttention_17,IncreFlashAttention,static,MIX_AIC,1788656585816253.480	,24.180,3.950000,24,48,NO,"""4,16,1,128;4,2,4096,128;4,2,4096,128;4,1,1,4096""",FLOAT16;FLOAT16;FLOAT16;BOOL,NCHW;NCHW;NCHW;NCHW,"""4,16,1,128""",FLOAT16,NCHW,0,22.761,983281,1.5,0.066,18.624,0.818,3.718,0.163,6.735,0.296,4.036,0.177,0.002,22.15,1913730,1.199,0.054,5.281,0.238,0.633,0.029,1.073,0.048,0.001,94.132
,6,17,272,37,MatMul_69,MatMul,static,AI_CORE,1788656585816278.360	,4.600,0.570000,22,0,NO,"""4,2048;128,64,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""4,1024""",FLOAT16,ND,N/A,3.479,137774,0.487,0.14,0.161,0.046,1.092,0.314,1.577,0.453,1.282,0.369,0.099,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.331
,6,17,273,37,InplaceAddRmsNorm_34,InplaceAddRmsNorm,static,AI_VECTOR_CORE,1788656585816282.980	,2.060,0.150000,4,0,NO,"""4,1,1024;4,1,1024;1024""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""4,1,1024;4,1,1;4,1,1024""",FLOAT16;FLOAT;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275,9179,0.282,0.221,0.461,0.361,0.278,0.218,0.372,0.292,0.173,0.000
,6,17,274,37,MatMul_70,MatMul,static,AI_CORE,1788656585816285.060	,5.760,0.000000,24,0,NO,"""4,1024;64,384,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""4,6144""",FLOAT16,ND,N/A,7.978,344628,1.076,0.135,0.927,0.116,2.405,0.301,5.83,0.731,1.223,0.153,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.498
,6,17,275,37,SwiGlu_17,SwiGlu,static,AI_VECTOR_CORE,1788656585816290.840	,2.600,0.000000,4,0,NO,"""4,1,6144""",FLOAT16,ND,"""4,1,3072""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,13606,0.452,0.239,0.965,0.511,0.206,0.109,0.147,0.078,0.114,0.000
,6,17,276,37,MatMul_71,MatMul,static,AI_CORE,1788656585816293.460	,5.260,0.150000,22,0,NO,"""4,3072;192,64,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""4,1024""",FLOAT16,ND,N/A,5.477,216894,0.73,0.133,0.442,0.081,1.619,0.296,3.923,0.716,1.215,0.222,0.097,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.450
,6,17,277,37,InplaceAddRmsNorm_35,InplaceAddRmsNorm,static,AI_VECTOR_CORE,1788656585816298.740	,2.380,0.000000,4,0,NO,"""4,1,1024;4,1,1024;1024""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""4,1,1024;4,1,1;4,1,1024""",FLOAT16;FLOAT;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.676,12066,0.283,0.169,0.468,0.28,0.278,0.166,0.363,0.216,0.228,0.000
